source_id, target_id, reporter
'10.1080/00380768.2017.1323546', '10.3334/CDIAC/tcm.002', 'Crossref'
'10.1016/S0031-0182(01)00434-5', '10.3334/CDIAC/cli.ndp041', 'Crossref'
'10.1016/j.future.2017.08.049', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1016/S0967-0637(02)00019-5', '10.3334/CDIAC/otg.ndp044', 'Crossref'
'10.1029/2000GL012659', '10.3334/CDIAC/cli.ndp021', 'Crossref'
'10.1029/2002PA000811', '10.3334/CDIAC/otg.ndp051', 'Crossref'
'10.1029/95GL00301', '10.3334/CDIAC/cli.ndp020', 'Crossref'
'10.1016/S0277-3791(99)00052-9', '10.3334/CDIAC/lue.db1016', 'Crossref'
'10.1007/978-1-4939-2493-6_315-3', '10.3334/CDIAC/00001_V2017', 'Crossref'
'10.1029/1998GB900022', '10.3334/CDIAC/atg.010', 'Crossref'
'10.1029/1999GL900250', '10.3334/CDIAC/ffe.db1013', 'Crossref'
'10.1021/ja300034j', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1029/1998JB900057', '10.3334/CDIAC/cli.ndp025', 'Crossref'
'10.3390/cli5040076', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1007/978-3-319-62479-2_10', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1038/s41598-017-16552-6', '10.3334/CDIAC/atg.032', 'Crossref'
'10.5194/cp-13-1661-2017', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1177/2053019615587056', '10.3334/CDIAC/cli.002', 'Crossref'
'10.1029/96JC01348', '10.3334/CDIAC/otg.ndp047', 'Crossref'
'10.1029/2008GL035209', '10.3334/CDIAC/cli.005', 'Crossref'
'10.1016/B978-0-12-809399-3.00018-5', '10.3334/CDIAC/atg.032', 'Crossref'
'10.5194/bg-14-5441-2017', '10.3334/CDIAC/lue.ndp017.2006', 'Crossref'
'10.3832/ifor1980-010', '10.3334/CDIAC/00001_V2017', 'Crossref'
'10.1007/978-3-319-53114-4_4-1', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1029/96JD01158', '10.3334/CDIAC/atg.010', 'Crossref'
'10.2525/ecb.56.89', '10.3334/CDIAC/atg.035', 'Crossref'
'10.5194/cp-10-1319-2014', '10.3334/CDIAC/cli.ndp041', 'Crossref'
'10.5194/amt-11-1437-2018', '10.3334/CDIAC/atg.db1001', 'Crossref'
'10.5194/esd-8-1-2017', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1002/2016PA003081', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1029/2006GL026890', '10.3334/CDIAC/cli.ndp026d', 'Crossref'
'10.1029/2000JD900368', '10.3334/CDIAC/atg.ndp053', 'Crossref'
'10.1029/98JD00923', '10.3334/CDIAC/atg.ndp049', 'Crossref'
'10.1029/2009GL040975', '10.3334/CDIAC/atg.012', 'Crossref'
'10.1029/2000JD000237', '10.3334/CDIAC/cli.ndp011', 'Crossref'
'10.1029/96JD02108', '10.3334/CDIAC/cli.ndp020', 'Crossref'
'10.1029/2004JC002759', '10.3334/CDIAC/otg.ndp047', 'Crossref'
'10.1002/2017GL074435', '10.3334/CDIAC/00001', 'Crossref'
'10.1029/2008GL035664', '10.3334/CDIAC/atg.012', 'Crossref'
'10.1029/2003JC002087', '10.3334/CDIAC/otg.ndp036', 'Crossref'
'10.1029/2000JD900166', '10.3334/CDIAC/cli.ndp020', 'Crossref'
'10.1029/98JC02271', '10.3334/CDIAC/atg.029', 'Crossref'
'10.1029/2008GL035664', '10.3334/CDIAC/atg.011', 'Crossref'
'10.1029/2003JD004443', '10.3334/CDIAC/cli.ndp026', 'Crossref'
'10.1029/2005JD006455', '10.3334/CDIAC/lue.ndp017', 'Crossref'
'10.1029/2000JD900386', '10.3334/CDIAC/otg.ndp047', 'Crossref'
'10.1029/2005JD006758', '10.3334/CDIAC/ffe.db1013', 'Crossref'
'10.1029/2008JD011066', '10.3334/CDIAC/cli.ndp026d', 'Crossref'
'10.1029/2009JD012217', '10.3334/CDIAC/cli.ndp026d', 'Crossref'
'10.1007/s10584-013-1010-2', '10.3334/CDIAC/cli.002', 'Crossref'
'10.1007/s10640-010-9437-7', '10.3334/CDIAC/00001', 'Crossref'
'10.1029/2012JD017505', '10.3334/CDIAC/00001', 'Crossref'
'10.1029/2007JD009094', '10.3334/CDIAC/cli.ndp032', 'Crossref'
'10.1029/2008JD011378', '10.3334/CDIAC/cli.ndp026d', 'Crossref'
'10.1029/2007JD009481', '10.3334/CDIAC/cli.ndp026d', 'Crossref'
'10.1029/2008JD011378', '10.3334/CDIAC/cli.ndp039', 'Crossref'
'10.1007/s00704-018-2602-6', '10.3334/CDIAC/cli.002', 'Crossref'
'10.1007/s00704-014-1268-y', '10.3334/CDIAC/cli.002', 'Crossref'
'10.1111/j.1530-9290.2010.00305.x', '10.3334/CDIAC/00001', 'Crossref'
'10.1002/joc.5675', '10.3334/CDIAC/cli.001', 'Crossref'
'10.1175/JCLI-D-17-0380.1', '10.3334/CDIAC/lue.ndp017.2006', 'Crossref'
'10.1175/JCLI-D-12-00589.1', '10.3334/CDIAC/00001', 'Metrics Service Ingest'
'10.1080/14693062.2013.822654', '10.3334/CDIAC/00001', 'Crossref'
'10.1029/2000GB001302', '10.3334/CDIAC/otg.ndp052', 'Crossref'
'10.1029/96GB01667', '10.3334/CDIAC/atg.010', 'Crossref'
'10.1029/2002GB001963', '10.3334/CDIAC/lue.ndp050.2008', 'Crossref'
'10.1175/BAMS-D-15-00267.1', '10.3334/CDIAC/cli.ndp041', 'Crossref'
'10.1034/j.1600-0889.2003.00019.x', '10.3334/CDIAC/ffe.db1013', 'Crossref'
'10.1111/j.1600-0889.2011.00530.x', '10.3334/CDIAC/00001', 'Crossref'
'10.1175/JCLI-D-16-0898.1', '10.3334/CDIAC/cli.ndp026c', 'Crossref'
'10.1007/s11027-018-9799-7', '10.3334/CDIAC/00001_V2017', 'Crossref'
'10.1007/s11027-016-9709-9', '10.3334/CDIAC/00003', 'Crossref'
'10.1007/s10651-012-0226-z', '10.3334/CDIAC/cli.002', 'Crossref'
'10.1007/s10570-018-1660-3', '10.3334/cdiac/00001_v2017', 'Crossref'
'10.1080/10934529.2018.1455342', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1089/ast.2016.1589', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1111/j.1467-8489.2011.00572.x', '10.3334/CDIAC/00001', 'Crossref'
'10.1007/s10584-013-1010-2', '10.3334/CDIAC/cli.003', 'Crossref'
'10.1111/sum.12155', '10.3334/CDIAC/lue.ndp017', 'Crossref'
'10.1029/2000GB001302', '10.3334/CDIAC/otg.ndp051', 'Crossref'
'10.1029/2000GB001302', '10.3334/CDIAC/otg.ndp063', 'Crossref'
'10.1111/j.1600-0889.2009.00442.x', '10.3334/CDIAC/00001', 'Crossref'
'10.1029/2000GB001302', '10.3334/CDIAC/otg.ndp054', 'Crossref'
'10.1029/97GB03658', '10.3334/CDIAC/atg.010', 'Crossref'
'10.4018/978-1-61692-834-6.ch028', '10.3334/CDIAC/00001', 'Crossref'
'10.1029/2000GB001265', '10.3334/CDIAC/ffe.ndp058', 'Crossref'
'10.1029/1998GB001087', '10.3334/CDIAC/otg.ndp047', 'Crossref'
'10.1029/97GB00077', '10.3334/CDIAC/otg.ndp045', 'Crossref'
'10.1029/97GB03658', '10.3334/CDIAC/otg.ndp051', 'Crossref'
'10.1029/2001GB001415', '10.3334/CDIAC/otg.ndp075', 'Crossref'
'10.1029/96GB01608', '10.3334/CDIAC/atg.010', 'Crossref'
'10.1029/2000GB001302', '10.3334/CDIAC/otg.ndp045', 'Crossref'
'10.1029/97GB03658', '10.3334/CDIAC/otg.ndp045', 'Crossref'
'10.1111/j.1600-0889.2010.00521.x', '10.3334/CDIAC/00001', 'Crossref'
'10.1111/j.1600-0889.2010.00481.x', '10.3334/CDIAC/00001', 'Crossref'
'10.1038/nature01136', '10.3334/CDIAC/atg.027', 'Crossref'
'10.1007/s10113-014-0586-z', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1007/s10113-014-0686-9', '10.3334/CDIAC/lue.ndp050', 'Crossref'
'10.1007/BF00208905', '10.3334/CDIAC/otg.ndp029', 'Crossref'
'10.1111/j.1365-2486.2010.02313.x', '10.3334/CDIAC/00001', 'Crossref'
'10.1111/j.1365-2486.2010.02275.x', '10.3334/CDIAC/00001', 'Crossref'
'10.1111/nyas.12226', '10.3334/CDIAC/atg.011', 'Crossref'
'10.1111/j.1556-4029.2008.00909.x', '10.3334/CDIAC/atg.025', 'Crossref'
'10.2151/jmsj.2012-505', '10.3334/CDIAC/cli.002', 'Crossref'
'10.2151/jmsj.2014-A08', '10.3334/CDIAC/atg.035', 'Crossref'
'10.2151/jmsj.2015-045', '10.3334/CDIAC/cli.ndp026c', 'Crossref'
'10.5194/hess-17-2459-2013', '10.3334/CDIAC/lue.ndp017', 'Crossref'
'10.5194/nhess-13-523-2013', '10.3334/CDIAC/ssr.ndp043c', 'Crossref'
'10.1175/JAMC-D-13-084.1', '10.3334/CDIAC/cli.005', 'Metrics Service Ingest'
'10.1088/1748-9326/aad66c', '10.3334/CDIAC/00001_V2017', 'Crossref'
'10.1007/s11558-010-9084-3', '10.3334/CDIAC/00001', 'Crossref'
'10.1002/9781444395105.ch10', '10.3334/CDIAC/00001', 'Crossref'
'10.1186/1750-0680-6-15', '10.3334/CDIAC/lue.ndp046', 'Crossref'
'10.1186/s13021-018-0094-4', '10.3334/CDIAC/00001_V2017', 'Crossref'
'10.1080/07055900.2017.1415865', '10.3334/CDIAC/otg.ndp076', 'Crossref'
'10.5194/bg-10-2683-2013', '10.3334/CDIAC/00001', 'Crossref'
'10.5194/bg-10-1441-2013', '10.3334/CDIAC/cli.ndp041', 'Crossref'
'10.1017/S016511530000200X', '10.3334/CDIAC/lue.ndp046', 'Metrics Service Ingest'
'10.5194/bg-10-1543-2013', '10.3334/CDIAC/lue.ndp050', 'Crossref'
'10.5194/bg-12-2565-2015', '10.3334/CDIAC/00001', 'Metrics Service Ingest'
'10.3390/atmos9070237', '10.3334/CDIAC/cli.ndp026e', 'Crossref'
'10.5194/bg-14-5053-2017', '10.3334/CDIAC/00001', 'Crossref'
'10.5194/bg-9-3247-2012', '10.3334/CDIAC/00001', 'Crossref'
'10.3992/jgb.5.3.107', '10.3334/CDIAC/00001', 'Crossref'
'10.5194/amt-11-3131-2018', '10.3334/CDIAC/cli.ndp026e', 'Crossref'
'10.1371/journal.pone.0151241', '10.3334/CDIAC/lue.ndp050', 'Crossref'
'10.5547/01956574.33.3.2', '10.3334/CDIAC/00001', 'Crossref'
'10.5547/ISSN0195-6574-EJ-Vol31-NoSI-9', '10.3334/CDIAC/00001', 'Crossref'
'10.5547/ISSN0195-6574-EJ-Vol28-No1-5', '10.3334/CDIAC/00003', 'Crossref'
'10.1002/9781118297674.ch99', '10.3334/CDIAC/00001', 'Crossref'
'10.3390/su10061858', '10.3334/CDIAC/00001_V2017', 'Crossref'
'10.4155/cmt.10.14', '10.3334/CDIAC/lue.ndp050', 'Crossref'
'10.5194/cp-12-1949-2016', '10.3334/CDIAC/cli.007', 'Crossref'
'10.5194/gmd-7-1609-2014', '10.3334/CDIAC/00001', 'Crossref'
'10.5194/gmd-9-3817-2016', '10.3334/CDIAC/lue.ndp017.2006', 'Crossref'
'10.5194/gmd-4-1011-2011', '10.3334/CDIAC/00001', 'Crossref'
'10.1061/9780784412718.ch06', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1061/9780784412718.ch03', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1002/jgrd.50146', '10.3334/CDIAC/00001', 'Crossref'
'10.1002/jgrd.50790', '10.3334/CDIAC/cli.ndp026c', 'Crossref'
'10.1038/srep39173', '10.3334/CDIAC/lue.ndp017.2006', 'Crossref'
'10.1007/s40710-015-0105-3', '10.3334/CDIAC/cli.003', 'Crossref'
'10.1039/C4TA00516C', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1186/s40645-017-0154-5', '10.3334/CDIAC/cli.003', 'Crossref'
'10.1007/s40808-018-0491-4', '10.3334/CDIAC/cli.003', 'Crossref'
'10.1002/2015JG003182', '10.3334/CDIAC/lue.ndp017', 'Crossref'
'10.1029/2018JG004520', '10.3334/CDIAC/lue.ndp017', 'Crossref'
'10.1007/s41063-018-0041-3', '10.3334/CDIAC/cli.100', 'Crossref'
'10.5194/acp-13-8695-2013', '10.3334/CDIAC/ffe.001', 'Crossref'
'10.5194/acp-17-4641-2017', '10.3334/CDIAC/atg.db1001', 'Crossref'
'10.5194/acp-11-13359-2011', '10.3334/CDIAC/00001', 'Crossref'
'10.5194/acp-13-1713-2013', '10.3334/CDIAC/00001', 'Crossref'
'10.5194/acp-16-11733-2016', '10.3334/CDIAC/atg.db1001', 'Crossref'
'10.1007/978-3-319-50219-9_21', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1007/978-3-319-66092-9_3', '10.3334/CDIAC/cli.ndp041', 'Crossref'
'10.1007/978-1-4939-2493-6_200-3', '10.3334/CDIAC/atg.035', 'Crossref'
'10.1007/978-3-319-48281-1_87-1', '10.3334/CDIAC/atg.032', 'Crossref'
'10.1007/978-3-319-75361-4_13', '10.3334/CDIAC/00001_V2017', 'Crossref'
'10.1007/978-3-662-54127-2_6', '10.3334/cdiac/00001_v2017', 'Crossref'
'10.1007/978-1-4939-7813-7_315', '10.3334/CDIAC/00001_V2017', 'Crossref'
'10.5194/acp-18-14851-2018', '10.3334/CDIAC/00001', 'Crossref'
'10.4028/www.scientific.net/AMM.241-244.204', '10.3334/cdiac/atg.ndp001', 'Crossref'
'https://doi.org/10.1016/j.dsr.2016.10.006', '10.5065/D65T3HGC', 'Metrics Service Ingest'
'10.1016/j.marpol.2018.07.010', '10.5063/F1G73BVP', 'Metrics Service Ingest'
'10.1080/08941920.2019.1665763', '10.5063/F1NG4NW6', 'Crossref'
'10.1080/08941920.2019.1665763', '10.5063/F1QN652R', 'Crossref'
'10.1080/08941920.2019.1665763', '10.5063/F1K935SB', 'Crossref'
'10.1080/08941920.2019.1665763', '10.5063/F1S75DKG', 'Crossref'
'https://doi.org/10.5194/os-14-1349-2018', 'arctic-data.7792.4', 'Metrics Service Ingest'
'https://doi.org/10.5194/tc-13-775-2019', '10.18739/A2D08X', 'Metrics Service Ingest'
'https://doi.org/10.5194/tc-13-775-2019', '10.18739/A28C9R366', 'Metrics Service Ingest'
'https://doi.org/10.1016/j.dsr2.2019.04.005', '10.18739/A2KK94B8Q', 'Metrics Service Ingest'
'https://doi.org/10.1016/j.dsr2.2018.06.010', '10.18739/A22V25', 'Metrics Service Ingest'
'https://doi.org/10.1016/j.dsr2.2018.06.010', 'urn:uuid:a8194ad0-edb5-47bd-8fa1-33c24ed986d7', 'Metrics Service Ingest'
'10.1371/journal.pone.0231178', '10.18739/A2WH2DF2X', 'Metrics Service Ingest'
'10.1371/journal.pone.0213037', '10.18739/A22274', 'Metrics Service Ingest'
'10.1371/journal.pone.0199789', '10.5063/F1T151VR', 'Metrics Service Ingest'
'10.1371/journal.pone.0231178', '10.18739/A2XD0QX8B', 'Metrics Service Ingest'
'10.1371/journal.pone.0231178', '10.18739/A2804XK1F', 'Metrics Service Ingest'
'10.1371/journal.pone.0231178', '10.18739/A2HH6C58X', 'Metrics Service Ingest'
'10.1371/journal.pone.0231178', '10.18739/A2BR8MG32', 'Metrics Service Ingest'
'10.1007/s00300-017-2179-z', '10.5065/D60C4SVZ', 'Metrics Service Ingest'
'10.1038/s41558-019-0688-1', '10.18739/A28Q18', 'Metrics Service Ingest'
'10.1007/s11111-016-0259-6', '10.5065/D6930R6J', 'Crossref'
'10.1111/j.1937-2817.2010.tb01236.x', '10.5063/F1707ZTM', 'Metrics Service Ingest'
'10.1038/s41558-019-0688-1', '10.5065/D6542KRH', 'Metrics Service Ingest'
'10.1038/s41558-019-0688-1', '10.18739/A24X0Q', 'Metrics Service Ingest'
'10.1038/nature22340', '10.18739/A23T0C', 'Metrics Service Ingest'
'10.1038/s41586-020-1991-8', '10.18739/A2599Z216', 'Metrics Service Ingest'
'10.1111/1365-2745.13191', '10.18739/A22274', 'Metrics Service Ingest'
'10.5194/tc-13-1233-2019', '10.18739/A2D08X', 'Metrics Service Ingest'
'10.5194/tc-13-775-2019', '10.18739/A2D08X', 'Metrics Service Ingest'
'10.1029/2017jc013617', '10.18739/A2D08X', 'Metrics Service Ingest'
'10.3167/sib.2014.130102', '10.18739/A2BK16Q2C', 'Metrics Service Ingest'
'10.1146/annurev.anthro.012809.104925', '10.18739/A2BK16Q2C', 'Metrics Service Ingest'
'10.1016/j.gca.2011.08.002', '10.18739/A2PD3N', 'Metrics Service Ingest'
'10.5194/bg-12-4017-2015', '10.18739/A2XK84Q7W', 'Metrics Service Ingest'
'10.1890/150063', '10.18739/A2XK84Q7W', 'Metrics Service Ingest'
'10.1177/0959683617702230', '10.18739/A2XK84Q7W', 'Metrics Service Ingest'
'10.5194/bg-10-4591-2013', '10.18739/A25T3G079', 'Metrics Service Ingest'
'10.1016/j.gca.2014.03.005', '10.18739/A2222R63G', 'Metrics Service Ingest'
'10.1007/s10021-016-9997-7', '10.18739/A2FN10S5V', 'Metrics Service Ingest'
'10.1038/s41467-020-17726-z', '10.5063/F1707ZTM', 'Metrics Service Ingest'
'10.2174/1874252101004010115', '10.5065/D6TT4P1W', 'Metrics Service Ingest'
'10.1139/cjfas-2019-0422', '10.5063/F1891459', 'Metrics Service Ingest'
'10.1002/mcf2.10023', '10.5063/F1Z899P0', 'Metrics Service Ingest'
'10.1038/s41597-020-00578-z', '10.18739/A26M3340D', 'Crossref'
'10.1029/2020GL089469', '10.18739/A2H12V81B', 'Metrics Service Ingest'
'10.14430/arctic4735', '10.18739/A25C5D', 'Metrics Service Ingest'
'10.1038/s41467-020-17726-z', '10.5063/F1N29V9T', 'Metrics Service Ingest'
'10.1038/s41467-020-17726-z', '10.5063/F1RX997V', 'Crossref'
'10.14430/arctic4312', '10.18739/A2BK16Q2C', 'Metrics Service Ingest'
'10.3167/nc.2013.080202', '10.18739/A2BK16Q2C', 'Metrics Service Ingest'
'10.1111/j.1461-0248.2012.01865.x', '10.18739/A2FN10S5V', 'Metrics Service Ingest'
'10.1002/ecs2.1245', '10.18739/A2FN10S5V', 'Metrics Service Ingest'
'10.1016/j.dendro.2015.12.007', '10.18739/A2FN10S5V', 'Metrics Service Ingest'
'10.1002/ppp.558', '10.18739/A2SP6G', 'Metrics Service Ingest'
'10.1111/gcb.13619', '10.18739/A2FN10S5V', 'Metrics Service Ingest'
'10.1093/jxb/erw062', '10.18739/A2FN10S5V', 'Metrics Service Ingest'
'10.1186/s40665-016-0017-0', '10.18739/A2FN10S5V', 'Metrics Service Ingest'
'10.1186/s40665-016-0017-0', '10.18739/A2WM13T76', 'Metrics Service Ingest'
'10.3732/ajb.1600212', '10.18739/A2FN10S5V', 'Metrics Service Ingest'
'10.1007/s10533-016-0184-x', '10.18739/A2FN10S5V', 'Metrics Service Ingest'
'10.5194/os-14-1-2018', '10.18739/A25C5D', 'Metrics Service Ingest'
'10.1111/gcb.14419', '10.18739/A2JQ0ST90', 'Metrics Service Ingest'
'10.1111/bor.12169', '10.18739/A2K83B', 'Metrics Service Ingest'
'10.1007/s11111-016-0259-6', '10.18739/A2TD9N813', 'Metrics Service Ingest'
'10.1007/s11111-011-0145-1', '10.18739/A2TD9N814', 'Metrics Service Ingest'
'10.1088/1748-9326/aae7ef', '10.18739/A2TD9N816', 'Metrics Service Ingest'
'10.1016/j.dsr2.2012.02.016', '10.5065/D6125QPG', 'Metrics Service Ingest'
'10.3354/meps09539', '10.5065/D6125QPG', 'Metrics Service Ingest'
'10.1098/rspb.2013.0554', '10.5065/D6125QPG', 'Metrics Service Ingest'
'10.3354/meps111171', '10.5065/D6HX19QD', 'Metrics Service Ingest'
'10.3189/002214311798043708', '10.18739/A2BR8MF81', 'Metrics Service Ingest'
'10.1127/0941-2948/2006/0167', '10.18739/A2X34MS1B', 'Metrics Service Ingest'
'10.1073/pnas.1516017113', '10.18739/A2X34MS1B', 'Metrics Service Ingest'
'10.1016/j.agrformet.2016.07.008', '10.18739/A2X34MS1B', 'Metrics Service Ingest'
'10.1007/s11104-014-2377-1', '10.18739/A2X34MS1B', 'Metrics Service Ingest'
'10.3390/rs9121227', '10.18739/A2X34MS1B', 'Metrics Service Ingest'
'10.3390/rs8120978', '10.18739/A2X34MS1B', 'Metrics Service Ingest'
'10.1016/j.dsr2.2009.08.012', '10.5065/D6GB223N', 'Metrics Service Ingest'
'10.1073/pnas.1807172115', '10.18739/A2J09W45H', 'Metrics Service Ingest'
'10.1002/eap.2143', '10.18739/A2B56D49C', 'Metrics Service Ingest'
'10.1016/j.gca.2018.08.004', '10.18739/A2VD6P488', 'Metrics Service Ingest'
'10.12952/journal.elementa.000120', '10.18739/A2J09W48Z', 'Metrics Service Ingest'
'10.1007/s00300-017-2131-2', '10.18739/A2NZ80Q43', 'Metrics Service Ingest'
'10.1111/1462-2920.13371', '10.18739/A2NZ80Q44', 'Metrics Service Ingest'
'10.1111/1462-2920.13216', '10.18739/A2NZ80Q45', 'Metrics Service Ingest'
'10.5194/tc-10-2517-2016', '10.18739/A23N20D37', 'Metrics Service Ingest'
'10.1016/j.coldregions.2012.08.002', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.5194/bg-14-4279-2017', '10.5065/D6NG4NP0', 'Metrics Service Ingest'
'10.1017/jog.2019.43', '10.18739/A22J6846K', 'Metrics Service Ingest'
'10.1038/nclimate1858', '10.18739/A2V935', 'Metrics Service Ingest'
'10.1002/ppp.709', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1002/ppp.709', '10.18739/A2SP6G', 'Metrics Service Ingest'
'10.1016/j.gca.2014.11.008', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1016/j.earscirev.2010.04.002', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1016/j.coldregions.2013.05.001', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1002/ppp.1779', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1088/1748-9326/8/3/035013', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1016/j.geomorph.2015.10.023', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1002/ppp.1800', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1002/ppp.1800', '10.18739/A2SP6G', 'Metrics Service Ingest'
'10.1016/j.yqres.2010.12.003', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1016/j.yqres.2010.12.003', '10.18739/A2SP6G', 'Metrics Service Ingest'
'10.1111/gcb.13124', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1002/ppp.1843', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1007/s10021-011-9504-0', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.2747/1548-1603.49.3.346', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1016/j.rse.2015.07.019', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1002/ppp.1775', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.5194/soil-1-147-2015', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1111/gcb.12500', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1002/ppp.582', '10.18739/A2DV1CP1W', 'Metrics Service Ingest'
'10.1002/ppp.486', '10.18739/A2SP6G', 'Metrics Service Ingest'
'10.1017/jog.2018.60', '10.18739/A2MW60', 'Metrics Service Ingest'
'10.1038/nclimate2058', '10.18739/A28S5G', 'Metrics Service Ingest'
'10.1139/e11-021', '10.18739/A2T646', 'Metrics Service Ingest'
'10.1017/qua.2018.39', '10.18739/A2696ZZ30', 'Metrics Service Ingest'
'10.3354/meps10057', '10.5065/D6KW5D2X', 'Metrics Service Ingest'
'10.1109/5.771073', 'doi:10.18739/A2RN3081R', 'Metrics Service Ingest'
'10.3390/rs12182970', 'doi:10.18739/A2ZC7RV6H', 'Metrics Service Ingest'
'10.1016/j.soilbio.2021.108151', 'doi:10.18739/A2MK65830', 'Metrics Service Ingest'
'10.1029/2020GL089775', '10.18739/A2PN8XG4B', 'Metrics Service Ingest'
'10.1029/2019WR025621', '10.18739/A2CF9J675', 'Metrics Service Ingest'
'10.1029/2020PA003969', '10.18739/A26T0GW55', 'Metrics Service Ingest'
'10.1029/2019WR025621', '10.18739/A29G5GD77', 'Metrics Service Ingest'
'10.1029/2020GL088854', '10.18739/A2280504J', 'Metrics Service Ingest'
'10.1029/2020JG005889', '10.18739/A23R0PS5P', 'Metrics Service Ingest'
'10.5194/tc-14-4379-2020', '10.18739/A2R28Q', 'Metrics Service Ingest'
'10.5194/tc-14-4379-2020', '10.18739/A20G3GZ8B', 'Metrics Service Ingest'
'10.1029/2020GB006661', '10.18739/A2PC2T94T', 'Metrics Service Ingest'
'10.1088/1748-9326/abc994', '10.18739/A2736M31X', 'Metrics Service Ingest'
'10.1080/15420353.2020.1817832', '10.18739/A22G44', 'Crossref'
'10.1029/2020GL088901', '10.18739/A2M03XZ13', 'Metrics Service Ingest'
'10.1029/2008GM000822', '10.18739/A2N58CM2D', 'Metrics Service Ingest'
'10.1017/jog.2020.101', '10.18739/A2C24QM7X', 'Crossref'
'10.1029/2020GL089894', '10.18739/A25W5K', 'Metrics Service Ingest'
'10.1029/2020GL089894', '10.18739/A29K97', 'Metrics Service Ingest'
'10.1002/2014JD021977', 'urn:uuid:7571527a-62c3-472d-8698-3cad98b3ea5e', 'Metrics Service Ingest'
'10.1073/pnas.1611056113', 'urn:uuid:5a90137c-5caf-4a5e-a014-aaefa20b7f0a', 'Metrics Service Ingest'
'10.5194/essd-12-1367-2020', 'urn:uuid:9290e835-daf4-43ce-a428-e926a78d4c5e', 'Metrics Service Ingest'
'10.1029/2008GM000822', '10.18739/A2RX93D5R', 'Metrics Service Ingest'
'10.1002/jgrg.20087', 'urn:uuid:7f7dddf5-52ff-4534-b8ee-144710b81e81', 'Metrics Service Ingest'
'10.1088/1748-9326/abc848', 'urn:uuid:b010a2c0-a9e9-4677-8237-a19456b9ddce', 'Metrics Service Ingest'
'10.1016/j.jglr.2019.01.007', 'HoldaT.3.15', 'Metrics Service Ingest'
'10.1029/2020GL088901', 'urn:uuid:0da06612-dbc4-42e9-96b5-7de157cb5f44', 'Metrics Service Ingest'
'10.1007/s10933-012-9619-0', 'urn:uuid:4d4cd2ba-8865-4d87-b699-92b36fc66a0e', 'Metrics Service Ingest'
'10.1016/j.quascirev.2017.01.014', 'urn:uuid:4d4cd2ba-8865-4d87-b699-92b36fc66a0e', 'Metrics Service Ingest'
'10.1007/s10933-016-9911-5', 'urn:uuid:4d4cd2ba-8865-4d87-b699-92b36fc66a0e', 'Metrics Service Ingest'
'10.5268/IW-5.1.752', 'urn:uuid:4d4cd2ba-8865-4d87-b699-92b36fc66a0e', 'Metrics Service Ingest'
'10.1007/s10933-012-9619-0', 'urn:uuid:db5c0f55-48cb-4f4f-9658-1ebdfc52194f', 'Metrics Service Ingest'
'10.1016/j.quascirev.2017.01.014', 'urn:uuid:db5c0f55-48cb-4f4f-9658-1ebdfc52194f', 'Metrics Service Ingest'
'10.1007/s10933-016-9911-5', 'urn:uuid:db5c0f55-48cb-4f4f-9658-1ebdfc52194f', 'Metrics Service Ingest'
'10.5268/IW-5.1.752', 'urn:uuid:db5c0f55-48cb-4f4f-9658-1ebdfc52194f', 'Metrics Service Ingest'
'10.1002/lno.11296', 'urn:uuid:c5d13183-0e4f-4008-9492-b53b2cd40a26', 'Metrics Service Ingest'
