article_id,article_title,dataset_id,source
10.5194/tc-14-4379-2020,Satellite observations of snowfall regimes over the Greenland Ice Sheet,10.18739/A2R28Q,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A2R28Q,scopus
10.1038/s41597-020-00578-z,Arctic tidal current atlas,10.5065/D6FF3QF3,scopus
10.1029/2019GL084101,Evaluating a Regional Climate Model Simulation of Greenland Ice Sheet Snow and Firn Density for Improved Surface Mass Balance Estimates,10.5065/D6S180MH,scopus
10.5194/tc-13-845-2019,Firn data compilation reveals widespread decrease of firn air content in western Greenland,10.5065/D6S180MH,scopus
10.5194/essd-10-1959-2018,The SUMup dataset: Compiled measurements of surface mass balance components over ice sheets and sea ice with analysis over Greenland,10.5065/D6S180MH,scopus
10.1029/2020GB006629,Summertime Biogenic Silica Production and Silicon Limitation in the Pacific Arctic Region From 2006 to 2016,10.18739/A22V25,scopus
10.5194/tc-13-3077-2019,Simulated single-layer forest canopies delay Northern Hemisphere snowmelt,10.18739/A2BG2H890,scopus
10.1002/eco.2132,Tree density influences ecohydrological drivers of plant–water relations in a larch boreal forest in Siberia,10.18739/A2BG2H890,scopus
10.5194/bg-18-1203-2021,The seasonal phases of an Arctic lagoon reveal the discontinuities of pH variability and CO2 flux at the air-sea interface,10.6073/pasta/e0e71c2d59bf7b08928061f546be6a9a,scopus
10.5194/bg-18-1203-2021,The seasonal phases of an Arctic lagoon reveal the discontinuities of pH variability and CO2 flux at the air-sea interface,10.6073/pasta/9305328d0f1ed28fbb2d7cf56c686786,scopus
10.5194/tc-16-103-2022,An empirical algorithm to map perennial firn aquifers and ice slabs within the Greenland Ice Sheet using satellite L-band microwave radiometry,10.18739/A2985M,scopus
10.1038/s41467-021-22656-5,Extreme melt season ice layers reduce firn permeability across Greenland,10.18739/A2985M,scopus
10.5194/tc-13-775-2019,"Physical and optical characteristics of heavily melted ""rotten"" Arctic sea ice",10.18739/A28C9R366,scopus
10.1093/condor/duaa054,Dunlin subspecies exhibit regional segregation and high site fidelity along the East Asian-Australasian Flyway,10.18739/A2K89M,scopus
10.1038/s41597-020-0490-y,"CeutaOPEN, individual-based field observations of breeding snowy plovers Charadrius nivosus",10.18739/A2CD5M,scopus
10.1093/condor/duaa026,Annual adult survival drives trends in Arctic-breeding shorebirds but knowledge gaps in other vital rates remain,10.18739/A2CD5M,scopus
10.1111/jofo.12264,Effects of leg flags on nest survival of four species of Arctic-breeding shorebirds,10.18739/A2CD5M,scopus
10.1111/jav.01531,Life-history tradeoffs revealed by seasonal declines in reproductive traits of Arctic-breeding shorebirds,10.18739/A2CD5M,scopus
10.1642/AUK-17-107.1,Environmental and ecological conditions at Arctic breeding sites have limited effects on true survival rates of adult shorebirds,10.18739/A2CD5M,scopus
10.1029/2019JD032139,Arctic Reactive Bromine Events Occur in Two Distinct Sets of Environmental Conditions: A Statistical Analysis of 6 Years of Observations,10.18739/A2222R550,scopus
10.5194/essd-10-1959-2018,The SUMup dataset: Compiled measurements of surface mass balance components over ice sheets and sea ice with analysis over Greenland,10.18739/A2DR2P790,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A2R79T,scopus
10.1029/2017JC013617,Light availability and phytoplankton growth beneath arctic sea ice: Integrating observations and modeling,10.18739/A2J954,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A2M17R,scopus
10.5194/acp-21-15351-2021,Controls on surface aerosol particle number concentrations and aerosol-limited cloud regimes over the central Greenland Ice Sheet,10.18739/A2Q52FD4V,scopus
10.5194/cp-16-1325-2020,Greenland temperature and precipitation over the last 20&amp;thinsp;000 years using data assimilation,10.18739/A2599Z26M,scopus
10.5194/acp-21-15351-2021,Controls on surface aerosol particle number concentrations and aerosol-limited cloud regimes over the central Greenland Ice Sheet,10.18739/A2GQ6R30G,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A2G74F,scopus
10.1007/978-3-030-35291-2_2,Internet of things for environmental sustainability and climate change,10.18739/A2V698B7K,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A2ZR3K,scopus
10.5194/os-13-983-2017,Combining physical and geochemical methods to investigate lower halocline water formation and modification along the Siberian continental slope,10.18739/A20955,scopus
10.5194/tc-12-907-2018,"Near-surface temperature inversion during summer at Summit, Greenland, and its relation to MODIS-derived surface temperatures",10.18739/A2W27K,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A23J5H,scopus
10.5194/tc-11-1607-2017,A weekly Arctic sea-ice thickness data record from merged CryoSat-2 and SMOS satellite data,10.5194/tc-11-1607-2017,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A20R48,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A22J6K,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A22J6K,scopus
10.1175/JTECH-D-20-0183.1,Remotely monitored buoys for observing the growth and development of sea ice in situ,10.18739/A26W9696T,scopus
10.1093/condor/duaa026,Annual adult survival drives trends in Arctic-breeding shorebirds but knowledge gaps in other vital rates remain,10.18739/A28P5V92S,scopus
10.5194/os-16-781-2020,Influence of estuarine tidal mixing on structure and spatial scales of large river plumes,10.18739/A2S17SS80,scopus
10.1029/2021GL094762,Isolated Cavities Dominate Greenland Ice Sheet Dynamic Response to Lake Drainage,10.18739/A2M03XZ13,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A25N4S,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A21V2V,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A27J64,scopus
10.5194/tc-15-5409-2021,"Generation and fate of basal meltwater during winter, western Greenland Ice Sheet",10.18739/A2VQ2SB3C,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A2X508,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A2X508,scopus
10.1038/s41467-022-29458-3,Double ridge formation over shallow water sills on Jupiter’s moon Europa,10.18739/A2H12V80V,scopus
10.1038/s41467-021-22656-5,Extreme melt season ice layers reduce firn permeability across Greenland,10.18739/A2H12V80V,scopus
10.5194/acp-21-15351-2021,Controls on surface aerosol particle number concentrations and aerosol-limited cloud regimes over the central Greenland Ice Sheet,10.18739/A2862BC30,scopus
10.5194/essd-14-763-2022,Airborne ultra-wideband radar sounding over the shear margins and along flow lines at the onset region of the Northeast Greenland Ice Stream,10.5067/OC7B04ZM9G6Q,scopus
10.1029/2021JF006302,"Grounding Line Retreat and Ice Discharge Variability at Two Surging, Ice Shelf-Forming Basins of Flade Isblink Ice Cap, Northern Greenland",10.5067/OC7B04ZM9G6Q,scopus
10.5194/tc-15-5409-2021,"Generation and fate of basal meltwater during winter, western Greenland Ice Sheet",10.5067/OC7B04ZM9G6Q,scopus
10.1038/s41467-021-26229-4,Increased variability in Greenland Ice Sheet runoff from satellite observations,10.5067/OC7B04ZM9G6Q,scopus
10.5194/tc-15-3839-2021,Investigating the internal structure of the Antarctic ice sheet: The utility of isochrones for spatiotemporal ice-sheet model calibration,10.5067/OC7B04ZM9G6Q,scopus
10.5194/tc-15-1455-2021,Challenges in predicting Greenland supraglacial lake drainages at the regional scale,10.5067/OC7B04ZM9G6Q,scopus
10.5194/tc-15-1005-2021,"Brief communication: Glacier run-off estimation using altimetry-derived basin volume change: Case study at Humboldt Glacier, northwest Greenland",10.5067/OC7B04ZM9G6Q,scopus
10.1073/pnas.2015483118,"Ocean melting of the Zachariae Isstrøm and nioghalvfjerdsfjorden glaciers, northeast Greenland",10.5067/OC7B04ZM9G6Q,scopus
10.1029/2020GL090213,SERMeQ Model Produces a Realistic Upper Bound on Calving Retreat for 155 Greenland Outlet Glaciers,10.5067/OC7B04ZM9G6Q,scopus
10.5194/essd-12-1367-2020,Greenland Ice Sheet solid ice discharge from 1986 through March 2020,10.5067/OC7B04ZM9G6Q,scopus
10.5194/essd-11-769-2019,Greenland Ice Sheet solid ice discharge from 1986 through 2017,10.5067/OC7B04ZM9G6Q,scopus
10.1029/2017JF004604,Enhanced Firn Densification in High-Accumulation Shear Margins of the NE Greenland Ice Stream,10.5067/OC7B04ZM9G6Q,scopus
10.5194/tc-13-2953-2019,Multisensor validation of tidewater glacier flow fields derived from synthetic aperture radar (SAR) intensity tracking,10.5067/OC7B04ZM9G6Q,scopus
10.1029/2019GL083436,"Thermal Weakening, Convergent Flow, and Vertical Heat Transport in the Northeast Greenland Ice Stream Shear Margins",10.5067/OC7B04ZM9G6Q,scopus
10.1029/2018JF004775,Calving Induced Speedup of Petermann Glacier,10.5067/OC7B04ZM9G6Q,scopus
10.1029/2018JF004714,Possible Role for Tectonics in the Evolving Stability of the Greenland Ice Sheet,10.5067/OC7B04ZM9G6Q,scopus
10.1029/2018GL079787,Surface Meltwater Impounded by Seasonal Englacial Storage in West Greenland,10.5067/OC7B04ZM9G6Q,scopus
10.5194/tc-12-2211-2018,Greenland Ice Mapping Project: Ice flow velocity variation at sub-monthly to decadal timescales,10.5067/OC7B04ZM9G6Q,scopus
10.1002/2017GL075659,Widespread Moulin Formation During Supraglacial Lake Drainages in Greenland,10.5067/OC7B04ZM9G6Q,scopus
10.5334/dsj-2017-051,Collaborations and partnerships in NASA’s Earth science data systems,10.5067/OC7B04ZM9G6Q,scopus
10.5194/se-8-883-2017,EBSD analysis of subgrain boundaries and dislocation slip systems in Antarctic and Greenland ice,10.5067/OC7B04ZM9G6Q,scopus
10.5194/os-13-983-2017,Combining physical and geochemical methods to investigate lower halocline water formation and modification along the Siberian continental slope,10.18739/A2G95H,scopus
10.1029/2019JG005414,Geochemistry of Small Canadian Arctic Rivers with Diverse Geological and Hydrological Settings,10.18739/A2ZQ03,scopus
10.1016/j.epsl.2018.05.022,"Sulfur isotopes in rivers: Insights into global weathering budgets, pyrite oxidation, and the modern sulfur cycle",10.18739/A2ZQ03,scopus
10.1007/s10530-021-02712-3,Flight plan for the future: floatplane pilots and researchers team up to predict invasive species dispersal in Alaska,10.18739/A29S1KM2B,scopus
10.1029/2020JC017091,"Physical Controls on the Macrofaunal Benthic Biomass in Barrow Canyon, Chukchi Sea",10.18739/A2SX6499X,scopus
10.1038/s41597-020-00578-z,Arctic tidal current atlas,10.18739/A2X911,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A2MJ55,scopus
10.5194/os-13-983-2017,Combining physical and geochemical methods to investigate lower halocline water formation and modification along the Siberian continental slope,10.18739/A27S9P,scopus
10.1038/s41597-020-00578-z,Arctic tidal current atlas,10.18739/A2S569,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A2121J,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A2121J,scopus
10.1038/s41597-020-00578-z,Arctic tidal current atlas,10.18739/A2233Z,scopus
10.1002/ecs2.3838,Enhanced plant leaf P and unchanged soil P stocks after a quarter century of warming in the arctic tundra,10.6073/pasta/1c57b6613111c9d05c0225de12fd1098,scopus
10.5194/tc-14-4379-2020,Satellite observations of snowfall regimes over the Greenland Ice Sheet,10.18739/A20G3GZ8B,scopus
10.29041/strat.19.2.03119,Evaluating the paleoenvironmental significance of sediment grain size in Bering Sea sediments during Marine Isotope Stage 11,10.18739/A2H12V839,scopus
10.1029/2021JG006635,The Importance of Lake Emergent Aquatic Vegetation for Estimating Arctic-Boreal Methane Emissions,10.18739/A2C824F9X,scopus
10.5194/essd-13-5127-2021,The boreal-arctic wetland and lake dataset (BAWLD),10.18739/A2C824F9X,scopus
10.5194/essd-13-5151-2021,BAWLD-CH<inf>4</inf>: A comprehensive dataset of methane fluxes from boreal and arctic ecosystems,10.18739/A2C824F9X,scopus
10.1175/JPO-D-21-0084.1,"Export of Ice Sheet Meltwater from Upernavik Fjord, West Greenland",10.18739/A2SJ19S1Q,scopus
10.1029/2020JC017089,Hudson Strait Inflow: Structure and Variability,10.18739/A2JS9H865,scopus
10.1029/2020JC017089,Hudson Strait Inflow: Structure and Variability,10.18739/A2F18SG3T,scopus
10.1029/2020JC017089,Hudson Strait Inflow: Structure and Variability,10.18739/A29882P0J,scopus
10.1002/ecm.1525,Reevaluating trophic discrimination factors (Δδ<sup>13</sup>C and Δδ<sup>15</sup>N) for diet reconstruction,10.3334/ORNLDAAC/1565,scopus
10.5194/hess-25-1447-2021,Quantification of ecohydrological sensitivities and their influencing factors at the seasonal scale,10.3334/ORNLDAAC/1565,scopus
10.5194/amt-14-2237-2021,Aerosol pH indicator and organosulfate detectability from aerosol mass spectrometry measurements,10.3334/ORNLDAAC/1565,scopus
10.1175/JHM-D-20-0217.1,The contributions of gauge-based precipitation and smap brightness temperature observations to the skill of the smap level-4 soil moisture product,10.3334/ORNLDAAC/1565,scopus
10.1038/s41597-020-0444-4,Harmonized global maps of above and belowground biomass carbon density in the year 2010,10.3334/ORNLDAAC/1565,scopus
10.1029/2020JD032696,Probabilistic Spatial Meteorological Estimates for Alaska and the Yukon,10.3334/ORNLDAAC/1565,scopus
10.1016/j.jhydrol.2020.125389,Quantifying the impact of vegetation changes on global terrestrial runoff using the Budyko framework,10.3334/ORNLDAAC/1565,scopus
10.5194/gmd-13-1827-2020,TIER version 1.0: An open-source Topographically InformEd Regression (TIER) model to estimate spatial meteorological fields,10.3334/ORNLDAAC/1565,scopus
10.1002/eco.2113,Hydrological impacts of afforestation in the semiarid Patagonia: A modelling approach,10.3334/ORNLDAAC/1565,scopus
10.1038/s41586-019-1306-0,Global analysis of streamflow response to forest management,10.3334/ORNLDAAC/1565,scopus
10.1371/journal.pone.0179848,Effects of anabolic and catabolic nutrients on woody plant encroachment after long-term experimental fertilization in a South African savanna,10.3334/ORNLDAAC/1565,scopus
10.5268/IW-4.4.746,Carbon dioxide emissions from dry watercourses,10.3334/ORNLDAAC/1565,scopus
10.1029/2021GL094762,Isolated Cavities Dominate Greenland Ice Sheet Dynamic Response to Lake Drainage,10.18739/A2V97ZS6G,scopus
10.1073/pnas.2107387118,Evidence for massive and recurrent toxic blooms of Alexandrium catenella in the Alaskan Arctic,10.18739/A2D21RK4M,scopus
10.1073/pnas.2107387118,Evidence for massive and recurrent toxic blooms of Alexandrium catenella in the Alaskan Arctic,10.18739/A28C9R51P,scopus
10.5194/acp-21-15153-2021,Temporary pause in the growth of atmospheric ethane and propane in 2015-2018,10.18739/A2FX73Z7B,scopus
10.1073/pnas.2107387118,Evidence for massive and recurrent toxic blooms of Alexandrium catenella in the Alaskan Arctic,10.18739/A2HT2GC7Z,scopus
10.5194/essd-14-955-2022,"The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) dataset, 2013-2019",10.18739/A26D5PB2S,scopus
10.5194/tc-16-143-2022,On the contribution of grain boundary sliding type creep to firn densification - An assessment using an optimization approach,10.18739/A26D5PB2S,scopus
10.5194/tc-15-4315-2021,Downscaled surface mass balance in Antarctica: Impacts of subsurface processes and large-scale atmospheric circulation,10.18739/A26D5PB2S,scopus
10.5194/tc-15-1065-2021,Physics-based SNOWPACK model improves representation of near-surface Antarctic snow and firn density,10.18739/A26D5PB2S,scopus
10.5194/tc-15-695-2021,An exploratory modelling study of perennial firn aquifers in the Antarctic Peninsula for the period 1979-2016,10.18739/A26D5PB2S,scopus
10.5194/tc-14-3017-2020,Bayesian calibration of firn densification models,10.18739/A26D5PB2S,scopus
10.1029/2019WR026348,Hydrology of a Perennial Firn Aquifer in Southeast Greenland: An Overview Driven by Field Data,10.18739/A26D5PB2S,scopus
10.1029/2019GL084101,Evaluating a Regional Climate Model Simulation of Greenland Ice Sheet Snow and Firn Density for Improved Surface Mass Balance Estimates,10.18739/A26D5PB2S,scopus
10.1029/2019GL084101,Evaluating a Regional Climate Model Simulation of Greenland Ice Sheet Snow and Firn Density for Improved Surface Mass Balance Estimates,10.18739/A2JH3D23R,scopus
10.5194/tc-13-845-2019,Firn data compilation reveals widespread decrease of firn air content in western Greenland,10.18739/A2JH3D23R,scopus
10.5194/essd-10-1959-2018,The SUMup dataset: Compiled measurements of surface mass balance components over ice sheets and sea ice with analysis over Greenland,10.18739/A2JH3D23R,scopus
10.1029/2020JD034366,Arctic Cyclones and Their Interactions With the Declining Sea Ice: A Recent Climatology,10.18739/A2CZ3260W,scopus
10.5194/tc-15-3255-2021,Gulf of Alaska ice-marginal lake area change over the Landsat record and potential physical controls,10.18739/A27659G66,scopus
10.1002/ecs2.3838,Enhanced plant leaf P and unchanged soil P stocks after a quarter century of warming in the arctic tundra,10.6073/pasta/d4f567844673857239eec0cb61c6f543,scopus
10.5194/essd-14-955-2022,"The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) dataset, 2013-2019",10.18739/A25X25D7M,scopus
10.1002/gdj3.133,High-resolution hyperspectral imagery from pushbroom scanners on unmanned aerial systems,10.18739/A20K26C44,scopus
10.5194/tc-13-2797-2019,Recent precipitation decrease across the western Greenland ice sheet percolation zone,10.18739/A2ZK55M55,scopus
10.1038/s41467-021-22656-5,Extreme melt season ice layers reduce firn permeability across Greenland,10.18739/A2ZC7RV70,scopus
10.1029/2020MS002398,"The Arctic Subpolar Gyre sTate Estimate: Description and Assessment of a Data-Constrained, Dynamically Consistent Ocean-Sea Ice Estimate for 2002–2017",10.18739/A2VX0643Z,scopus
10.24057/2071-9388-2021-073,"ACTIVE LAYER DYNAMICS NEAR NORILSK, TAIMYR PENINSULA, RUSSIA",10.18739/A2KP7TS45,scopus
10.1029/2020MS002398,"The Arctic Subpolar Gyre sTate Estimate: Description and Assessment of a Data-Constrained, Dynamically Consistent Ocean-Sea Ice Estimate for 2002–2017",10.18739/A2CV4BS5K,scopus
10.1029/2020MS002398,"The Arctic Subpolar Gyre sTate Estimate: Description and Assessment of a Data-Constrained, Dynamically Consistent Ocean-Sea Ice Estimate for 2002–2017",10.18739/A24B2X58W,scopus
10.1029/2021GL094762,Isolated Cavities Dominate Greenland Ice Sheet Dynamic Response to Lake Drainage,10.18739/A2CF9J745,scopus
10.5194/acp-21-15351-2021,Controls on surface aerosol particle number concentrations and aerosol-limited cloud regimes over the central Greenland Ice Sheet,10.18739/A2542J92G,scopus
10.1029/2021JG006635,The Importance of Lake Emergent Aquatic Vegetation for Estimating Arctic-Boreal Methane Emissions,10.18739/A2DN3ZX1R,scopus
10.5194/essd-13-5151-2021,BAWLD-CH<inf>4</inf>: A comprehensive dataset of methane fluxes from boreal and arctic ecosystems,10.18739/A2DN3ZX1R,scopus
10.1525/elementa.2021.000071,Insights on sources and formation mechanisms of liquid-bearing clouds over MOSAiC examined from a Lagrangian framework,10.18739/A20C4SM1J,scopus
10.1525/elementa.2021.00060,Overview of the MOSAiC expedition- Atmosphere,10.18739/A20C4SM1J,scopus
10.5194/tc-16-2373-2022,Snowfall and snow accumulation during the MOSAiC winter and spring seasons,10.18739/A2VM42Z5F,scopus
10.1525/elementa.2021.00060,Overview of the MOSAiC expedition- Atmosphere,10.18739/A2VM42Z5F,scopus
10.1029/2022GL098349,Sensitivity of the Arctic Sea Ice Cover to the Summer Surface Scattering Layer,10.18739/A2FT8DK8Z,scopus
10.5194/amt-14-7045-2021,An unmanned aerial vehicle sampling platform for atmospheric water vapor isotopes in polar environments,10.18739/A2CV4BS62,scopus
10.1029/2021JF006429,Centennial- and Orbital-Scale Erosion Beneath the Greenland Ice Sheet Near Jakobshavn Isbræ,10.18739/A29S1KM49,scopus
10.5751/ES-13256-270223,Geospatial patterns and models of subsistence land use in rural Interior Alaska,10.18739/A25T3G149,scopus
10.1007/s10530-021-02712-3,Flight plan for the future: floatplane pilots and researchers team up to predict invasive species dispersal in Alaska,10.18739/A2N29P76G,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A2BJ3X,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A2BJ3X,scopus
10.5194/os-13-983-2017,Combining physical and geochemical methods to investigate lower halocline water formation and modification along the Siberian continental slope,10.18739/A2QS91,scopus
10.1111/1365-2745.13169,"Plant biomass, rather than species composition, determines ecosystem properties: Results from a long-term graminoid removal experiment in a northern Canadian grassland",10.18739/A2XG9F982,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A2VF6P,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A29F73,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A2221V,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A2020V,scopus
10.1007/s00248-021-01733-8,Herbivory changes soil microbial communities and greenhouse gas fluxes in a high-latitude wetland,10.18739/A22274,scopus
10.1111/1365-2745.13191,Phenological mismatch between season advancement and migration timing alters Arctic plant traits,10.18739/A22274,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A2Z37J,scopus
10.1029/2017JD027377,Process-Based Model Evaluation Using Surface Energy Budget Observations in Central Greenland,10.18739/A2Z37J,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A2PJ65,scopus
10.5194/os-13-983-2017,Combining physical and geochemical methods to investigate lower halocline water formation and modification along the Siberian continental slope,10.18739/A2436Q,scopus
10.1038/s41597-020-00578-z,Arctic tidal current atlas,10.18739/A25S6X,scopus
10.1038/s41597-020-00578-z,Arctic tidal current atlas,10.18739/A2TV7W,scopus
10.1038/s41597-020-00578-z,Arctic tidal current atlas,10.18739/A26M3340D,scopus
10.1038/s41467-022-29458-3,Double ridge formation over shallow water sills on Jupiter’s moon Europa,10.18739/A2ZS2KD0Z,scopus
10.1038/s41467-021-22656-5,Extreme melt season ice layers reduce firn permeability across Greenland,10.18739/A2ZS2KD0Z,scopus
10.1038/s41467-021-22656-5,Extreme melt season ice layers reduce firn permeability across Greenland,10.18739/A2833N00P,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A2VB8D,scopus
10.5194/acp-22-4413-2022,Overview: Recent advances in the understanding of the northern Eurasian environments and of the urban air quality in China-a Pan-Eurasian Experiment (PEEX) programme perspective,10.18739/A2TB0XW4T,scopus
10.5194/asr-18-51-2021,Urban heat islands in the Arctic cities: An updated compilation of in situ and remote-sensing estimations,10.18739/A2TB0XW4T,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A2HJ57,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A2HJ57,scopus
10.5194/tc-15-407-2021,"Observing traveling waves in glaciers with remote sensing: New flexible time series methods and application to Sermeq Kujalleq (Jakobshavn Isbræ), Greenland",10.18739/A2W66990B,scopus
10.5194/acp-21-15351-2021,Controls on surface aerosol particle number concentrations and aerosol-limited cloud regimes over the central Greenland Ice Sheet,10.18739/A20P0WR53,scopus
10.5194/acp-19-7467-2019,Supercooled liquid fogs over the central Greenland Ice Sheet,10.18739/A2JZ2J,scopus
10.1175/BAMS-D-21-0086.1,The arctic,10.22008/promice/data/calving_front_lines,scopus
10.1017/jog.2021.13,Linear response of the Greenland ice sheet's tidewater glacier terminus positions to climate,10.22008/promice/data/calving_front_lines,scopus
10.1175/BAMS-D-20-0086.1,State of the climate in 2019 the arctic,10.22008/promice/data/calving_front_lines,scopus
10.5194/tc-15-2983-2021,Contrasting regional variability of buried meltwater extent over 2 years across the Greenland Ice Sheet,10.18739/A2TM72225,scopus
10.1029/2021JC018357,Atlantic Water Circulation and Properties Northwest of Svalbard During Anomalous Southerly Winds,10.18739/A21R6N14K,scopus
10.1007/s13131-021-1825-z,Oceanic vertical mixing of the lower halocline water in the Chukchi Borderland and Mendeleyev Ridge,10.18739/A21R6N14K,scopus
10.5194/os-17-365-2021,Structure and drivers of ocean mixing north of Svalbard in summer and fall 2018,10.18739/A21R6N14K,scopus
10.1029/2020JC016174,Structure and Transport of Atlantic Water North of Svalbard From Observations in Summer and Fall 2018,10.18739/A21R6N14K,scopus
10.1029/2020GL088083,Tidally Forced Lee Waves Drive Turbulent Mixing Along the Arctic Ocean Margins,10.18739/A21R6N14K,scopus
10.1029/2021JD035489,Summer Greenland Blocking Diversity and Its Impact on the Surface Mass Balance of the Greenland Ice Sheet,10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001,scopus
10.1175/BAMS-D-21-0081.1,Antarctica and the Southern Ocean,10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001,scopus
10.5194/tc-15-2623-2021,Surface melting over the Greenland ice sheet derived from enhanced resolution passive microwave brightness temperatures (1979-2019),10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001,scopus
10.5194/cp-17-317-2021,Greenland climate simulations show high Eemian surface melt which could explain reduced total air content in ice cores,10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001,scopus
10.1029/2019GL086521,Direct Observation of Winter Meltwater Drainage From the Greenland Ice Sheet,10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001,scopus
10.5194/tc-13-2241-2019,Greenland Ice Sheet late-season melt: Investigating multiscale drivers of K-transect events,10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001,scopus
10.5194/tc-13-1529-2019,An efficient surface energy-mass balance model for snow and ice,10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001,scopus
10.1029/2018JD028445,Interannual Variability of Atmospheric Conditions and Surface Melt in Greenland in 2000–2014,10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001,scopus
10.1029/2018JD028714,Atmospheric River Impacts on Greenland Ice Sheet Surface Mass Balance,10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001,scopus
10.5194/tc-12-635-2018,NHM-SMAP: Spatially and temporally high-resolution nonhydrostatic atmospheric model coupled with detailed snow process model for Greenland Ice Sheet,10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001,scopus
10.5194/tc-11-2363-2017,Investigating the local-scale influence of sea ice on Greenland surface melt,10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001,scopus
10.1111/gere.12227,The Arctic Cryosphere in the Twenty-First Century,10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001,scopus
10.1002/2016GL070424,Increasing water vapor transport to the Greenland Ice Sheet revealed using self-organizing maps,10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001,scopus
10.1175/JCLI-D-21-0001.1,Assessment and intercomparison of NOAA Daily Optimum Interpolation Sea Surface Temperature (DOISST) version 2.1,10.18739/A2GB1XG6P,scopus
10.1175/JTECH-D-19-0177.1,Improved estimation of proxy sea surface temperature in the arctic,10.18739/A2GB1XG6P,scopus
10.5194/tc-14-199-2020,"Impact of exhaust emissions on chemical snowpack composition at Concordia Station, Antarctica",10.18739/A2FP03,scopus
10.5194/cp-14-1625-2018,"Burning-derived vanillic acid in an Arctic ice core from Tunu, northeastern Greenland",10.18739/A2ZQ1G,scopus
10.5194/acp-18-4715-2018,Precipitation regimes over central Greenland inferred from 5 years of ICECAPS observations,10.18739/A2GZ1J,scopus
