"article_id","article_title","dataset_id","source"
"10.1029/2019GL083653","Multi‐Model Analysis of the Atmospheric Response to Antarctic Sea Ice Loss at Quadrupled CO 2","10.7265/N5K072F8","xdd"
"10.1029/2018GL079223","Warm Arctic, increased winter sea-ice growth?","10.5194/tc-11-1607-2017","xdd"
"10.1080/16000870.2019.1697166","Assimilation of semi-qualitative sea ice thickness data with the EnKF-SQ: a twin experiment","10.5194/tc-11-1607-2017","xdd"
"10.1016/j.atmosres.2019.04.021","Improving Arctic sea ice seasonal outlook by ensemble prediction using an ice-ocean model","10.5194/tc-11-1607-2017","xdd"
"10.1029/2019EF001230","Sea Ice Targeted Geoengineering Can Delay Arctic Sea Ice Decline but not Global Warming","10.5194/tc-11-1607-2017","xdd"
"10.1029/2019JC015820","Sea Ice Roughness Overlooked as a Key Source of Uncertainty in CryoSat‐2 Ice Freeboard Retrievals","10.5194/tc-11-1607-2017","xdd"
"10.1029/2018JC014316","Arctic-wide sea ice thickness estimates from combining satellite remote sensing data and a dynamic ice-ocean model with data assimilation during the CryoSat-2 period","10.5194/tc-11-1607-2017","xdd"
"10.1016/j.polar.2021.100716","Intercomparison of Arctic sea ice simulation in ROMS-CICE and ROMS-Budgell","10.5194/tc-11-1607-2017","xdd"
"10.1029/2019MS002009","Simulations for CMIP6 with the AWI climate model AWI‐CM‐1‐1","10.5194/tc-11-1607-2017","xdd"
"10.1029/2020JC016796","The 2017 reversal of the Beaufort Gyre: Can dynamic thickening of a seasonal ice cover during a reversal limit summer ice melt in the Beaufort Sea?","10.5194/tc-11-1607-2017","xdd"
"10.1029/2018JC014028","Snow Depth Retrieval on Arctic Sea Ice From Passive Microwave Radiometers-Improvements and Extensions to Multiyear Ice Using Lower Frequencies","10.5194/tc-11-1607-2017","xdd"
"10.3133/ofr20201066","Sample-size considerations for a study of shorebird nest survival in the 1002 Area, Arctic National Wildlife Refuge, Alaska","10.18739/A28P5V92S","xdd"
"10.1029/2020JD033125","Seasonal cycle of isotope‐based source apportionment of elemental carbon in airborne particulate matter and snow at Alert, Canada","10.18739/A2QV3C48N","xdd"
"10.1016/j.orggeochem.2021.104242","Microbial lipid signatures in Arctic deltaic sediments – Insights into methane cycling and climate variability","10.18739/A2MK6589W","xdd"
"10.1007/s11442-015-1230-7","Generation of daily snow depth from multi-source satellite images and in situ observations","10.7265/N52R3PMC","xdd"
"10.1016/j.jvolgeores.2016.10.003","Computer aided detection of transient inflation events at Alaskan volcanoes using GPS measurements from 2005–2015","10.7265/N52R3PMC","xdd"
"10.1029/2019GL086710","Channel network control on seasonal lake area dynamics in arctic deltas","10.7265/N52R3PMC","xdd"
"10.4319/lo.2014.59.4.1336","Winter thermal structure of Lake Superior","10.7265/N52R3PMC","xdd"
"10.1029/2020JD032670","Subseasonal Prediction of Land Cold Extremes in Boreal Wintertime","10.7265/N52R3PMC","xdd"
"10.1016/j.jglr.2016.07.026","Novel, direct observations of ice on Lake Superior during the high ice coverage of winter 2013–2014","10.7265/N52R3PMC","xdd"
"10.1016/j.atmosres.2020.105063","Improvement of snow/haze confusion data gaps in MODIS Dark Target aerosol retrievals in East China","10.7265/N52R3PMC","xdd"
"10.1016/j.rse.2015.07.008","Satellite winds as a tool for offshore wind resource assessment: The Great Lakes Wind Atlas","10.7265/N52R3PMC","xdd"
"10.1029/2019JD030684","Modeling Blowing Snow Over the Tibetan Plateau With the Community Land Model: Method and Preliminary Evaluation","10.7265/N52R3PMC","xdd"
"10.1029/2018JD028697","Modulation of Sea Ice Melt Onset and Retreat in the Laptev Sea by the Timing of Snow Retreat in the West Siberian Plain","10.7265/N52R3PMC","xdd"
"10.1029/2020GL088854","Forced Changes in the Arctic Freshwater Budget Emerge in the Early 21 st Century","10.18739/A2CC0TT8X","xdd"
"10.1029/2018GL079787","Surface Meltwater Impounded by Seasonal Englacial Storage in West Greenland","10.5067/OC7B04ZM9G6Q","xdd"
"10.1029/2018JF004775","Calving induced speed-up of Petermann Glacier","10.5067/OC7B04ZM9G6Q","xdd"
"10.1029/2019GL083436","Thermal Weakening, Convergent Flow, and Vertical Heat Transport in the Northeast Greenland Ice Stream Shear Margins","10.5067/OC7B04ZM9G6Q","xdd"
"10.1029/2017JF004604","Enhanced firn densification in high-accumulation shear margins of the NE Greenland Ice Stream","10.5067/OC7B04ZM9G6Q","xdd"
"10.1002/2017GL075659","Widespread Moulin Formation During Supraglacial Lake Drainages in Greenland","10.5067/OC7B04ZM9G6Q","xdd"
"10.1016/j.rse.2018.02.048","Ionospheric correction of InSAR data for accurate ice velocity measurement at polar regions","10.5067/OC7B04ZM9G6Q","xdd"
"10.1029/2020JF005689","Complex basal conditions and their influence on ice flow at the onset of the Northeast Greenland Ice Stream","10.5067/OC7B04ZM9G6Q","xdd"
"10.1029/2018JF004714","Possible Role for Tectonics in the Evolving Stability of the Greenland Ice Sheet","10.5067/OC7B04ZM9G6Q","xdd"
"10.1029/2019JD031411","Evaluation of CloudSat's Cloud‐Profiling Radar for Mapping Snowfall Rates Across the Greenland Ice Sheet","10.18739/A2TB83","xdd"
"10.1016/j.epsl.2018.05.022","Sulfur isotopes in rivers: Insights into global weathering budgets, pyrite oxidation, and the modern sulfur cycle","10.18739/A2ZQ03","xdd"
"10.1029/2020GL089775","Seasonal Variation of Legacy Organochlorine Pesticides (OCPs) From East Asia to the Arctic Ocean","10.18739/A2PN8XG4B","xdd"
"10.1016/j.marenvres.2020.104873","Fluvial influence on the biochemical composition of particulate organic matter in the Laptev and Western East Siberian seas during 2015","10.18739/A27S9P","xdd"
"10.1029/2020JC016463","Atlantic Water Modification North of Svalbard in the Mercator Physical System From 2007 to 2020","10.18739/A2S569","xdd"
"10.1029/2020JB020889","Geophysical Observations of Taliks Below Drained Lake Basins on the Arctic Coastal Plain of Alaska","10.18739/A2K35MF33","xdd"
"10.1029/2019GL084101","Evaluating a regional climate model simulation of Greenland ice sheet snow and firn density for improved surface mass balance estimates","10.18739/A26D5PB2S","xdd"
"10.1029/2019WR026348","Hydrology of a perennial firn aquifer in Southeast Greenland: an overview driven by field data","10.18739/A26D5PB2S","xdd"
"10.1029/2019GL084101","Evaluating a regional climate model simulation of Greenland ice sheet snow and firn density for improved surface mass balance estimates","10.18739/A2JH3D23R","xdd"
"10.1029/2018GL079590","Subglacial Conduit Roughness: Insights from Computational Fluid Dynamics Models","10.18739/A23Z3W","xdd"
"10.1029/2018JC013825","Transport of Pacific Water into the Canada Basin and the formation of the Chukchi Slope Current","10.18739/A21C4S","xdd"
"10.1111/1365-2745.13169","Plant biomass, rather than species composition, determines ecosystem properties: Results from a long‐term graminoid removal experiment in a northern Canadian grassland","10.18739/A2XG9F982","xdd"
"10.1016/j.rse.2016.10.035","Validation of satellite sea surface temperature analyses in the Beaufort Sea using UpTempO buoys","10.18739/A2QQ0X","xdd"
"10.1111/1365-2745.13191","Phenological mismatch between season advancement and migration timing alters Arctic plant traits","10.18739/A22274","xdd"
"10.1029/2020JC016185","Meltwater‐enhanced nutrient export from Greenland's glacial fjords: a sensitivity analysis","10.18739/A21V5BF0Z","xdd"
"10.1029/2017JD027377","Process-Based Model Evaluation Using Surface Energy Budget Observations in Central Greenland","10.18739/A2Z37J","xdd"
"10.1029/2020MS002144","Measuring the Impact of a New Snow Model Using Surface Energy Budget Process Relationships","10.18739/A2Z37J","xdd"
"10.1002/2016JG003709","Environmental constraints on transpiration and stomatal conductance in a Siberian Arctic boreal forest","10.18739/A2408F","xdd"
"10.1080/02723646.2017.1292757","Characterizing the cryosphere","10.7289/V5N014G9","xdd"
"10.1002/2016GL071789","Snow cover response to temperature in observational and climate model ensembles","10.7289/V5N014G9","xdd"
"10.1002/2017GL075674","Winter precipitation forecast in the European and Mediterranean regions using cluster analysis","10.7289/V5N014G9","xdd"
"10.1029/2019JD030339","Role of Eurasian snow cover in linking winter–spring Eurasian coldness to the autumn Arctic sea ice retreat","10.7289/V5N014G9","xdd"
"10.1016/j.rse.2018.04.038","Determination of uncertainty characteristics for the satellite data-based estimation of fractional snow cover","10.7289/V5N014G9","xdd"
"10.1029/2018JD029077","Changes in the relationship between the interannual variation of Eurasian snow cover and spring SAT over eastern Eurasia","10.7289/V5N014G9","xdd"
"10.1002/joc.6753","Summer Onset in Northern Asia","10.7289/V5N014G9","xdd"
"10.1016/j.rse.2020.112110","Validation of ICESat-2 terrain and canopy heights in boreal forests","10.7289/V5N014G9","xdd"
"10.1002/joc.5398","North Atlantic circulation indices: links with summer and winter UK temperature and precipitation and implications for seasonal forecasting","10.7289/V5N014G9","xdd"
"10.1029/2020EA001140","Machine Learning Models for the Seasonal Forecast of Winter Surface Air Temperature in North America","10.7289/V5N014G9","xdd"
"10.1029/2020GL088083","Tidally Forced Lee Waves Drive Turbulent Mixing Along the Arctic Ocean Margins","10.18739/A21R6N14K","xdd"
"10.1029/2020JC016174","Structure and transport of Atlantic Water north of Svalbard from observations in summer and fall 2018","10.18739/A21R6N14K","xdd"
"10.1029/2018GL080140","The regional, seasonal, and lagged influence of the Amundsen Sea Low on Antarctic Sea Ice","10.5067/7Q8HCCWS4I0R","xdd"
"10.1029/2018GL078281","Evidence for Predictive Skill of High-Latitude Climate Due to Midsummer Sea Ice Extent Anomalies","10.5067/7Q8HCCWS4I0R","xdd"
"10.1029/2019GL083816","Extreme Conditions in the Bering Sea (2017–2018): Record‐Breaking Low Sea‐Ice Extent","10.5067/7Q8HCCWS4I0R","xdd"
"10.1029/2019GL086426","Constraining Reanalysis Snowfall Over the Arctic Ocean Using CloudSat Observations","10.5067/7Q8HCCWS4I0R","xdd"
"10.1029/2019GL084249","Organic Compounds in a Sub‐Antarctic Ice Core: A Potential Suite of Sea Ice Markers","10.5067/7Q8HCCWS4I0R","xdd"
"10.1029/2018JD028743","The linkage between Arctic sea ice and midlatitude weather: in the perspective of energy","10.5067/7Q8HCCWS4I0R","xdd"
"10.1029/2020JD033616","Role of Extratropical Wintertime Cyclones in Regulating the Variations of Baffin Bay Sea Ice Export","10.5067/7Q8HCCWS4I0R","xdd"
"10.1029/2020JC016459","An assessment of the temporal variability in the annual cycle of daily Antarctic sea ice in the NCAR Community Earth System Model, Version 2: A comparison of the historical runs with observations","10.5067/7Q8HCCWS4I0R","xdd"
"10.1016/j.dsr2.2018.11.006","Distributed Biological Observatory Region 1: Physics, chemistry and plankton in the northern Bering Sea","10.5067/7Q8HCCWS4I0R","xdd"
"10.1029/2019JC015934","Arctic and Antarctic Sea Ice Mean State in the Community Earth System Model Version 2 and the Influence of Atmospheric Chemistry","10.5067/7Q8HCCWS4I0R","xdd"
"10.1002/2016GL070424","Increasing water vapor transport to the Greenland Ice Sheet revealed using self-organizing maps","10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001","xdd"
"10.1016/j.rse.2018.03.025","Quantifying vulnerability of Antarctic ice shelves to hydrofracture using microwave scattering properties","10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001","xdd"
"10.1111/gere.12227","The Arctic Cryosphere in the Twenty-First Century","10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001","xdd"
"10.1029/2019GL086521","Direct observation of winter meltwater drainage from the Greenland Ice Sheet","10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001","xdd"
"10.1029/2018JD028445","Interannual Variability of Atmospheric Conditions and Surface Melt in Greenland in 2000-2014","10.5067/MEASURES/CRYOSPHERE/nsidc-0533.001","xdd"
"10.1002/lol2.10147","Snowpack determines relative importance of climate factors driving summer lake warming","10.18739/A2435B","xdd"
"10.1002/lol2.10024","A whole-lake experiment confirms a small centric diatom species as an indicator of changing lake thermal structure","10.18739/A2435B","xdd"
"10.1029/2020GB006651","Summertime evolution of net community production and CO 2 flux in the western Arctic Ocean","10.18739/A24M91B79","xdd"
"10.1029/2020GB006651","Summertime evolution of net community production and CO 2 flux in the western Arctic Ocean","10.18739/A28C9R506","xdd"
"10.1029/2020GL087263","Anomalous circulation in July 2019 resulting in mass loss on the Greenland Ice Sheet","10.5067/GFL20-MC060","xdd"
"10.1029/2020JG005891","Leaf Wax Hydrogen Isotopes as a Hydroclimate Proxy in the Tropical Pacific","10.18739/A2183435S","xdd"
"10.1016/j.chemgeo.2019.08.006","Trace metal geochemistry of remote rivers in the Canadian Arctic Archipelago","10.18739/A2166T","xdd"
"10.1016/j.marchem.2019.103701","Vanadium cycling in the Western Arctic Ocean is influenced by shelf-basin connectivity","10.18739/A2166T","xdd"
"10.1002/2017GL076668","Climate Response to Negative Greenhouse Gas Radiative Forcing in Polar Winter","10.7302/Z27942W2","xdd"
"10.1002/2017GL073701","Quantifying black carbon deposition over the Greenland ice sheet from forest fires in Canada","10.18739/A2NQ09","xdd"
"10.1029/2020GL088444","The Presence and Widespread Distribution of Dark Sediment in Greenland Ice Sheet Supraglacial Streams Implies Substantial Impact of Microbial Communities on Sediment Deposition and Albedo","10.18739/A2WH2DG0D","xdd"
"10.1029/2020JC016160","Nutrient‐rich gravity current formed by upwelling in Barrow Canyon: high resolution observations","10.18739/A22F7JR7S","xdd"
"10.1029/2019GL085101","Reconstruction of Paleofire Emissions Over the Past Millennium From Measurements of Ice Core Acetylene","10.18739/A2RS0X","xdd"
"10.1029/2020JD032932","Extracting a history of global fire emissions for the past millennium from ice core records of acetylene, ethane, and methane","10.18739/A2RS0X","xdd"
"10.1029/2018GL077403","Sea Ice Versus Storms: What Controls Sea Salt in Arctic Ice Cores?","10.18739/A2G23B","xdd"
"10.1029/2020JG006038","Continuous dynamics of dissolved methane over two years and its carbon isotopes (δ13C, Δ14C) in a small Arctic lake in the Mackenzie Delta In preparation for: Journal of Geophysical Research: Biogeosciences","10.18739/A2TT4FT8D","xdd"
"10.1002/2016GL070966","Snow data assimilation-constrained land initialization improves seasonal temperature prediction","10.5067/W9FOYWH0EQZ3","xdd"
"10.1139/cjz-2016-0287","Short-term changes of spatial distribution pattern of an herbivore in response to accumulating snow","10.5067/W9FOYWH0EQZ3","xdd"
"10.1016/j.biocon.2015.12.035","Effects of roads on individual caribou movements during migration","10.5067/W9FOYWH0EQZ3","xdd"
"10.1002/hyp.13574","Optimal design of snow stake networks to estimate snow depth in an alpine mountain range","10.5067/W9FOYWH0EQZ3","xdd"
"10.1002/hyp.13625","Analysing the contribution of snow water equivalent to the terrestrial water storage over Canada","10.5067/W9FOYWH0EQZ3","xdd"
"10.1002/hyp.13558","Investigating snowpack across scale in the northern Great Lakes‐St. Lawrence forest region of central Ontario, Canada","10.5067/W9FOYWH0EQZ3","xdd"
"10.1016/j.jhydrol.2020.125911","Investigating Groundwater-Lake Interactions in the Laurentian Great Lakes with a Fully-Integrated Surface Water-Groundwater Model","10.5067/W9FOYWH0EQZ3","xdd"
"10.1016/j.rse.2020.112280","Evaluation and blending of ATMS and AMSR2 snow water equivalent retrievals over the conterminous United States","10.5067/W9FOYWH0EQZ3","xdd"
"10.1029/2017WR022132","Simulation and Assimilation of Passive Microwave Data Using a Snowpack Model Coupled to a Calibrated Radiative Transfer Model Over Northeastern Canada","10.5067/W9FOYWH0EQZ3","xdd"
"10.1016/j.jhydrol.2020.125744","Data assimilation of satellite-based terrestrial water storage changes into a hydrology land-surface model","10.5067/W9FOYWH0EQZ3","xdd"
"10.1016/j.tplants.2016.04.010","Phosphorus: The Underrated Element for Feeding the World","10.5067/AQUA/MODIS_OC.2014.0","xdd"
"10.1016/j.jmarsys.2017.12.001","Coral reef connectivity within the Western Gulf of Mexico","10.5067/AQUA/MODIS_OC.2014.0","xdd"
"10.1080/07055900.2016.1190132","Introduction to the Special Issue on Dynamics of the Gulf of St. Lawrence System and its Influence on the Ecosystem: Past, Present, and Future","10.5067/AQUA/MODIS_OC.2014.0","xdd"
"10.1016/j.tplants.2016.04.011","Long-Sought Vacuolar Phosphate Transporters Identified","10.5067/AQUA/MODIS_OC.2014.0","xdd"
"10.1016/j.jmarsys.2018.12.009","The relationship between zooplankton distribution and hydrography in oceanic waters of the Southern Gulf of Mexico","10.5067/AQUA/MODIS_OC.2014.0","xdd"
"10.1016/j.jmarsys.2017.02.007","Linking phytoplankton nitrogen uptake, macronutrients and chlorophyll-a in SW Atlantic waters: The case of the Gulf of San Jorge, Argentina","10.5067/AQUA/MODIS_OC.2014.0","xdd"
"10.1002/2017JC012844","Revisiting Ocean Color algorithms for chlorophyll a and particulate organic carbon in the Southern Ocean using biogeochemical floats","10.5067/AQUA/MODIS_OC.2014.0","xdd"
"10.1016/j.csr.2016.08.007","Analysis of the timing of phase changes in the chlorophyll concentration in the East/Japan Sea","10.5067/AQUA/MODIS_OC.2014.0","xdd"
"10.1029/2018JC014226","On the mechanism of the generation and inter-annual variations of the summer upwellings west and southwest off the Hainan Island","10.5067/AQUA/MODIS_OC.2014.0","xdd"
"10.1029/2018JC014248","Satellite observations of enhanced chlorophyll variability in the Southern California Bight","10.5067/AQUA/MODIS_OC.2014.0","xdd"
"10.1029/2019GL084101","Evaluating a regional climate model simulation of Greenland ice sheet snow and firn density for improved surface mass balance estimates","10.18739/A2Q88G","xdd"
"10.1029/2018JC014568","Significant Biologically-mediated CO 2 Uptake in the Pacific Arctic During the Late Open Water Season","10.18739/A21G22","xdd"
"10.1029/2020GL089469","Intensification of Near‐Surface Currents and Shear in the Eastern Arctic Ocean","10.18739/A2N37R","xdd"
"10.1029/2020WR027823","Snowdrift Landscape Patterns: An Arctic Investigation","10.18739/A21R6N171","xdd"
"10.1029/2020JD033103","Differences between ICESat and CryoSat‐2 sea ice thicknesses over the Arctic: Consequences for analyzing the ice volume trend","10.5067/UTAV7490FEPB","xdd"
"10.1029/2019JC015934","Arctic and Antarctic Sea Ice Mean State in the Community Earth System Model Version 2 and the Influence of Atmospheric Chemistry","10.5067/UTAV7490FEPB","xdd"
"10.1029/2020JC016796","The 2017 reversal of the Beaufort Gyre: Can dynamic thickening of a seasonal ice cover during a reversal limit summer ice melt in the Beaufort Sea?","10.5067/UTAV7490FEPB","xdd"
"10.1016/j.quascirev.2021.107249","Sea ice in the northern North Atlantic through the Holocene: Evidence from ice cores and marine sediment records","10.5067/UTAV7490FEPB","xdd"
"10.1029/2019JC015913","A Lagrangian Snow‐Evolution System for Sea‐Ice Applications (SnowModel‐LG): Part I – Model Description","10.5067/UTAV7490FEPB","xdd"
"10.1029/2020GL089765","Measurements of iceberg melt rates using high‐resolution GPS and iceberg surface scans","10.18739/A2NG4GS8C","xdd"
"10.1111/gcb.15193","Snow melt stimulates ecosystem respiration in Arctic ecosystems","10.18739/A2DP62","xdd"
"10.1111/gcb.15193","Snow melt stimulates ecosystem respiration in Arctic ecosystems","10.18739/A2RW4G","xdd"
"10.1029/2020JB020889","Geophysical Observations of Taliks Below Drained Lake Basins on the Arctic Coastal Plain of Alaska","10.18739/A21N7XN1V","xdd"
"10.1029/2018JB016121","Transient electromagnetic surveys for the determination of talik depth and geometry beneath thermokarst lakes","10.18739/A20K35","xdd"
"10.1016/j.rse.2018.02.022","Analyzing floating and bedfast lake ice regimes across Arctic Alaska using 25 years of space-borne SAR imagery","10.18739/A2G27V","xdd"
"10.1029/2020GB006614","Differences in the Quantity and Quality of Organic Matter Exported From Greenlandic Glacial and Deglaciated Watersheds","10.18739/A2PC2T94T","xdd"
"10.1029/2020GB006661","Comparisons of nutrients exported from Greenlandic glacial and deglaciated watersheds","10.18739/A2PC2T94T","xdd"
"10.1029/2020GL088051","Changes in the Arctic Ocean carbon cycle with diminishing ice cover","10.18739/A2R785P3X","xdd"
"10.1080/1088937X.2020.1755907","The impacts of coastal erosion on Alaska’s North Slope communities: a co-production assessment of land use damages and risks","10.18739/A2BR30","xdd"
"10.1016/j.quascirev.2020.106438","Insolation and greenhouse gases drove Holocene winter and spring warming in Arctic Alaska","10.18739/A2CN6XZ7H","xdd"
"10.1002/eap.2143","Landscape impacts of 3D‐seismic surveys in the Arctic National Wildlife Refuge, Alaska","10.18739/A2B56D49C","xdd"
"10.1029/2020GL089765","Measurements of iceberg melt rates using high‐resolution GPS and iceberg surface scans","10.18739/A2QF8JK6B","xdd"
